21.9137;21.9341;21.9455;21.9514;21.9543;21.9556;21.9562;21.9565;21.9566;21.9567;21.9567;21.9567;21.9567;21.9567;21.9567;21.9567;21.9567;21.9567;21.9567;21.9567;21.9567;21.9567;21.9567;21.9567;21.9567;21.9567;21.9567;21.9567;21.9567;21.9566;21.9564;21.9561;21.9553;21.9534;21.9493;21.9405;21.9219;21.8843;21.8174;21.6864;
21.9341;21.9545;21.966;21.9719;21.9747;21.9761;21.9767;21.977;21.9771;21.9772;21.9772;21.9772;21.9772;21.9772;21.9772;21.9772;21.9772;21.9772;21.9772;21.9772;21.9772;21.9772;21.9772;21.9772;21.9772;21.9772;21.9772;21.9772;21.9772;21.9771;21.9769;21.9766;21.9757;21.9739;21.9697;21.9608;21.942;21.9038;21.8279;21.688;
21.9455;21.966;21.9775;21.9834;21.9862;21.9876;21.9882;21.9885;21.9886;21.9887;21.9887;21.9887;21.9887;21.9887;21.9887;21.9887;21.9887;21.9887;21.9887;21.9887;21.9887;21.9887;21.9887;21.9887;21.9887;21.9887;21.9887;21.9887;21.9887;21.9886;21.9884;21.9881;21.9872;21.9853;21.9812;21.9721;21.9528;21.9129;21.8343;21.6931;
21.9514;21.9719;21.9834;21.9893;21.9922;21.9935;21.9941;21.9944;21.9945;21.9946;21.9946;21.9946;21.9946;21.9946;21.9946;21.9946;21.9946;21.9946;21.9946;21.9946;21.9946;21.9946;21.9946;21.9946;21.9946;21.9946;21.9946;21.9946;21.9946;21.9945;21.9943;21.994;21.9931;21.9912;21.987;21.9777;21.9581;21.9174;21.8379;21.6963;
21.9543;21.9747;21.9862;21.9922;21.995;21.9964;21.997;21.9973;21.9974;21.9975;21.9975;21.9975;21.9975;21.9975;21.9975;21.9975;21.9975;21.9975;21.9975;21.9975;21.9975;21.9975;21.9975;21.9975;21.9975;21.9975;21.9975;21.9975;21.9975;21.9974;21.9972;21.9969;21.996;21.9941;21.9898;21.9804;21.9605;21.9196;21.8398;21.698;
21.9556;21.9761;21.9876;21.9935;21.9964;21.9977;21.9984;21.9987;21.9988;21.9988;21.9989;21.9989;21.9989;21.9989;21.9989;21.9989;21.9989;21.9989;21.9989;21.9989;21.9989;21.9989;21.9989;21.9989;21.9989;21.9989;21.9989;21.9989;21.9988;21.9987;21.9986;21.9982;21.9973;21.9954;21.9911;21.9817;21.9617;21.9206;21.8407;21.6989;
21.9562;21.9767;21.9882;21.9941;21.997;21.9984;21.999;21.9993;21.9994;21.9995;21.9995;21.9995;21.9995;21.9995;21.9995;21.9995;21.9995;21.9995;21.9995;21.9995;21.9995;21.9995;21.9995;21.9995;21.9995;21.9995;21.9995;21.9995;21.9994;21.9994;21.9992;21.9988;21.998;21.996;21.9917;21.9822;21.9622;21.9211;21.8412;21.6993;
21.9565;21.977;21.9885;21.9944;21.9973;21.9987;21.9993;21.9996;21.9997;21.9997;21.9998;21.9998;21.9998;21.9998;21.9998;21.9998;21.9998;21.9998;21.9998;21.9998;21.9998;21.9998;21.9998;21.9998;21.9998;21.9998;21.9998;21.9998;21.9997;21.9997;21.9995;21.9991;21.9982;21.9963;21.9919;21.9825;21.9624;21.9213;21.8414;21.6995;
21.9566;21.9771;21.9886;21.9945;21.9974;21.9988;21.9994;21.9997;21.9998;21.9999;21.9999;21.9999;21.9999;21.9999;21.9999;21.9999;21.9999;21.9999;21.9999;21.9999;21.9999;21.9999;21.9999;21.9999;21.9999;21.9999;21.9999;21.9999;21.9998;21.9998;21.9996;21.9992;21.9984;21.9964;21.9921;21.9826;21.9625;21.9214;21.8415;21.6996;
21.9567;21.9772;21.9887;21.9946;21.9975;21.9988;21.9995;21.9997;21.9999;21.9999;21.9999;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;21.9999;21.9999;21.9999;21.9998;21.9997;21.9993;21.9984;21.9964;21.9921;21.9826;21.9626;21.9215;21.8415;21.6996;
21.9567;21.9772;21.9887;21.9946;21.9975;21.9989;21.9995;21.9998;21.9999;21.9999;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;21.9999;21.9999;21.9997;21.9993;21.9984;21.9965;21.9921;21.9827;21.9626;21.9215;21.8415;21.6997;
21.9567;21.9772;21.9887;21.9946;21.9975;21.9989;21.9995;21.9998;21.9999;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;21.9999;21.9999;21.9997;21.9993;21.9984;21.9965;21.9921;21.9827;21.9626;21.9215;21.8415;21.6997;
21.9567;21.9772;21.9887;21.9946;21.9975;21.9989;21.9995;21.9998;21.9999;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;21.9999;21.9999;21.9997;21.9993;21.9984;21.9965;21.9921;21.9827;21.9626;21.9215;21.8415;21.6997;
21.9567;21.9772;21.9887;21.9946;21.9975;21.9989;21.9995;21.9998;21.9999;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;21.9999;21.9999;21.9997;21.9993;21.9984;21.9965;21.9921;21.9827;21.9626;21.9215;21.8415;21.6997;
21.9567;21.9772;21.9887;21.9946;21.9975;21.9989;21.9995;21.9998;21.9999;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;21.9999;21.9999;21.9997;21.9993;21.9984;21.9965;21.9921;21.9827;21.9626;21.9215;21.8416;21.6997;
21.9567;21.9772;21.9887;21.9946;21.9975;21.9989;21.9995;21.9998;21.9999;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;21.9999;21.9999;21.9997;21.9993;21.9984;21.9965;21.9921;21.9827;21.9626;21.9215;21.8416;21.6997;
21.9567;21.9772;21.9887;21.9946;21.9975;21.9989;21.9995;21.9998;21.9999;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;21.9999;21.9999;21.9997;21.9993;21.9984;21.9965;21.9921;21.9827;21.9626;21.9215;21.8416;21.6997;
21.9567;21.9772;21.9887;21.9946;21.9975;21.9989;21.9995;21.9998;21.9999;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;21.9999;21.9999;21.9997;21.9993;21.9985;21.9965;21.9921;21.9827;21.9626;21.9215;21.8416;21.6997;
21.9567;21.9772;21.9887;21.9946;21.9975;21.9989;21.9995;21.9998;21.9999;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;21.9999;21.9999;21.9997;21.9993;21.9985;21.9965;21.9921;21.9827;21.9626;21.9215;21.8416;21.6997;
21.9567;21.9772;21.9887;21.9946;21.9975;21.9989;21.9995;21.9998;21.9999;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;21.9999;21.9999;21.9997;21.9993;21.9985;21.9965;21.9921;21.9827;21.9626;21.9215;21.8416;21.6997;
21.9567;21.9772;21.9887;21.9946;21.9975;21.9989;21.9995;21.9998;21.9999;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;21.9999;21.9999;21.9997;21.9993;21.9985;21.9965;21.9921;21.9827;21.9626;21.9215;21.8416;21.6997;
21.9567;21.9772;21.9887;21.9946;21.9975;21.9989;21.9995;21.9998;21.9999;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;21.9999;21.9997;21.9993;21.9985;21.9965;21.9921;21.9827;21.9626;21.9215;21.8416;21.6997;
21.9567;21.9772;21.9887;21.9946;21.9975;21.9989;21.9995;21.9998;21.9999;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;21.9999;21.9997;21.9993;21.9985;21.9965;21.9922;21.9827;21.9626;21.9215;21.8416;21.6997;
21.9568;21.9772;21.9887;21.9947;21.9975;21.9989;21.9995;21.9998;21.9999;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;21.9999;21.9997;21.9994;21.9985;21.9965;21.9922;21.9827;21.9626;21.9215;21.8416;21.6997;
21.9568;21.9773;21.9888;21.9947;21.9976;21.9989;21.9996;21.9999;22;22;22.0001;22.0001;22.0001;22.0001;22.0001;22.0001;22.0001;22.0001;22.0001;22.0001;22.0001;22.0001;22.0001;22.0001;22.0001;22.0001;22.0001;22.0001;22;21.9999;21.9998;21.9994;21.9985;21.9966;21.9922;21.9828;21.9627;21.9216;21.8416;21.6997;
21.9569;21.9774;21.9889;21.9948;21.9977;21.999;21.9997;22;22.0001;22.0001;22.0002;22.0002;22.0002;22.0002;22.0002;22.0002;22.0002;22.0002;22.0002;22.0002;22.0002;22.0002;22.0002;22.0002;22.0002;22.0002;22.0002;22.0002;22.0001;22.0001;21.9999;21.9995;21.9986;21.9967;21.9923;21.9829;21.9628;21.9217;21.8417;21.6998;
21.9571;21.9776;21.9891;21.9951;21.9979;21.9993;21.9999;22.0002;22.0003;22.0004;22.0004;22.0004;22.0004;22.0004;22.0004;22.0004;22.0004;22.0004;22.0004;22.0004;22.0004;22.0004;22.0004;22.0004;22.0004;22.0004;22.0004;22.0004;22.0004;22.0003;22.0001;21.9997;21.9989;21.9969;21.9926;21.9831;21.963;21.9219;21.8419;21.7001;
21.9577;21.9782;21.9897;21.9956;21.9985;21.9999;22.0005;22.0008;22.0009;22.0009;22.001;22.001;22.001;22.001;22.001;22.001;22.001;22.001;22.001;22.001;22.001;22.001;22.001;22.001;22.001;22.001;22.001;22.001;22.0009;22.0009;22.0007;22.0003;21.9994;21.9975;21.9931;21.9837;21.9636;21.9224;21.8425;21.7006;
21.959;21.9795;21.991;21.997;21.9998;22.0012;22.0018;22.0021;22.0022;22.0023;22.0023;22.0023;22.0023;22.0023;22.0023;22.0023;22.0023;22.0023;22.0023;22.0023;22.0023;22.0023;22.0023;22.0023;22.0023;22.0023;22.0023;22.0023;22.0023;22.0022;22.002;22.0016;22.0008;21.9988;21.9944;21.985;21.9649;21.9237;21.8438;21.7018;
21.9621;21.9826;21.9941;22.0001;22.0029;22.0043;22.0049;22.0052;22.0053;22.0054;22.0054;22.0054;22.0054;22.0054;22.0054;22.0054;22.0054;22.0054;22.0054;22.0054;22.0054;22.0054;22.0054;22.0054;22.0054;22.0054;22.0054;22.0054;22.0054;22.0053;22.0051;22.0048;22.0039;22.0019;21.9975;21.9881;21.9679;21.9267;21.8467;21.7048;
21.9692;21.9898;22.0013;22.0072;22.0101;22.0115;22.0121;22.0124;22.0125;22.0126;22.0126;22.0126;22.0126;22.0126;22.0126;22.0126;22.0126;22.0126;22.0126;22.0126;22.0126;22.0126;22.0126;22.0126;22.0126;22.0126;22.0126;22.0126;22.0126;22.0125;22.0123;22.0119;22.0111;22.0091;22.0047;21.9952;21.975;21.9337;21.8536;21.7115;
21.9856;22.0062;22.0178;22.0237;22.0266;22.028;22.0286;22.0289;22.0291;22.0291;22.0291;22.0291;22.0292;22.0292;22.0292;22.0292;22.0292;22.0292;22.0292;22.0292;22.0292;22.0292;22.0292;22.0292;22.0292;22.0291;22.0291;22.0291;22.0291;22.029;22.0288;22.0285;22.0276;22.0256;22.0211;22.0116;21.9913;21.9499;21.8695;21.7271;
22.0229;22.0436;22.0552;22.0612;22.0642;22.0656;22.0662;22.0665;22.0666;22.0667;22.0667;22.0667;22.0667;22.0667;22.0667;22.0667;22.0667;22.0667;22.0667;22.0667;22.0667;22.0667;22.0667;22.0667;22.0667;22.0667;22.0667;22.0667;22.0667;22.0666;22.0664;22.066;22.0651;22.0631;22.0586;22.0489;22.0284;21.9866;21.9057;21.7625;
22.1067;22.1276;22.1395;22.1456;22.1486;22.15;22.1507;22.151;22.1511;22.1512;22.1512;22.1512;22.1512;22.1512;22.1512;22.1512;22.1512;22.1512;22.1512;22.1512;22.1512;22.1512;22.1512;22.1512;22.1512;22.1512;22.1512;22.1512;22.1511;22.1511;22.1509;22.1505;22.1495;22.1474;22.1428;22.1329;22.112;22.0694;21.9874;21.8427;
22.2927;22.3141;22.3263;22.3326;22.3358;22.3372;22.3379;22.3382;22.3384;22.3384;22.3385;22.3385;22.3385;22.3385;22.3385;22.3385;22.3385;22.3385;22.3385;22.3385;22.3385;22.3385;22.3385;22.3385;22.3385;22.3385;22.3385;22.3385;22.3384;22.3383;22.3382;22.3377;22.3368;22.3346;22.3298;22.3194;22.2977;22.2537;22.1693;22.021;
22.6978;22.7204;22.7332;22.7399;22.7433;22.7448;22.7456;22.7459;22.746;22.7461;22.7461;22.7462;22.7462;22.7462;22.7462;22.7462;22.7462;22.7462;22.7462;22.7462;22.7462;22.7462;22.7462;22.7462;22.7462;22.7462;22.7462;22.7461;22.7461;22.746;22.7458;22.7454;22.7443;22.742;22.737;22.726;22.7029;22.6562;22.5669;22.411;
