52.8534	45.6862	39.7722	35.0293	31.3335	28.535	26.4745	24.9981	23.9674	23.2655	22.7987	22.4951	22.3016	22.1807	22.1066	22.0619	22.0354	22.0199	22.011	22.0059	22.0031	22.0015	22.0006	22.0001	21.9997	21.9994	21.9991	21.9987	21.998	21.997	21.9954	21.9931	21.9897	21.9848	21.978	21.9687	21.9565	21.9408	21.9212	21.8975	
52.8536	45.6864	39.7724	35.0295	31.3337	28.5352	26.4747	24.9982	23.9676	23.2657	22.7989	22.4952	22.3018	22.1809	22.1068	22.0621	22.0356	22.0201	22.0112	22.0061	22.0032	22.0016	22.0007	22.0002	21.9999	21.9996	21.9993	21.9988	21.9982	21.9971	21.9956	21.9933	21.9898	21.9849	21.9781	21.9688	21.9566	21.9409	21.9214	21.8977	
52.8537	45.6865	39.7725	35.0296	31.3338	28.5353	26.4748	24.9983	23.9677	23.2658	22.799	22.4953	22.3018	22.181	22.1069	22.0622	22.0357	22.0202	22.0112	22.0062	22.0033	22.0017	22.0008	22.0003	21.9999	21.9997	21.9993	21.9989	21.9982	21.9972	21.9957	21.9933	21.9899	21.985	21.9782	21.9689	21.9567	21.941	21.9214	21.8978	
52.8538	45.6866	39.7726	35.0296	31.3339	28.5353	26.4748	24.9984	23.9677	23.2658	22.799	22.4953	22.3019	22.181	22.1069	22.0622	22.0357	22.0202	22.0113	22.0062	22.0033	22.0017	22.0009	22.0003	22	21.9997	21.9994	21.9989	21.9983	21.9973	21.9957	21.9934	21.99	21.9851	21.9782	21.969	21.9567	21.941	21.9215	21.8978	
52.8538	45.6866	39.7726	35.0297	31.3339	28.5354	26.4748	24.9984	23.9677	23.2658	22.799	22.4954	22.3019	22.181	22.1069	22.0622	22.0357	22.0202	22.0113	22.0062	22.0034	22.0018	22.0009	22.0003	22	21.9997	21.9994	21.999	21.9983	21.9973	21.9957	21.9934	21.99	21.9851	21.9782	21.969	21.9567	21.941	21.9215	21.8978	
52.8538	45.6866	39.7725	35.0296	31.3339	28.5353	26.4748	24.9984	23.9677	23.2658	22.799	22.4953	22.3019	22.181	22.1069	22.0622	22.0357	22.0202	22.0113	22.0062	22.0033	22.0017	22.0008	22.0003	22	21.9997	21.9994	21.9989	21.9983	21.9973	21.9957	21.9934	21.9899	21.9851	21.9782	21.9689	21.9567	21.941	21.9215	21.8978	
52.8537	45.6865	39.7725	35.0296	31.3338	28.5353	26.4748	24.9983	23.9676	23.2658	22.7989	22.4953	22.3018	22.181	22.1068	22.0621	22.0356	22.0201	22.0112	22.0061	22.0033	22.0017	22.0008	22.0003	21.9999	21.9996	21.9993	21.9989	21.9982	21.9972	21.9956	21.9933	21.9899	21.985	21.9782	21.9689	21.9567	21.941	21.9214	21.8977	
52.8536	45.6863	39.7723	35.0294	31.3337	28.5351	26.4746	24.9982	23.9675	23.2656	22.7988	22.4952	22.3017	22.1808	22.1067	22.062	22.0355	22.02	22.0111	22.006	22.0032	22.0016	22.0007	22.0002	21.9998	21.9995	21.9992	21.9988	21.9981	21.9971	21.9955	21.9932	21.9898	21.9849	21.9781	21.9688	21.9565	21.9409	21.9213	21.8976	
52.8533	45.6861	39.772	35.0291	31.3334	28.5349	26.4744	24.9979	23.9673	23.2654	22.7986	22.4949	22.3015	22.1806	22.1065	22.0618	22.0353	22.0198	22.0109	22.0058	22.003	22.0014	22.0005	21.9999	21.9996	21.9993	21.999	21.9986	21.9979	21.9969	21.9953	21.993	21.9896	21.9847	21.9779	21.9686	21.9564	21.9407	21.9211	21.8974	
52.8528	45.6856	39.7716	35.0287	31.3329	28.5344	26.4739	24.9975	23.9669	23.265	22.7982	22.4946	22.3011	22.1803	22.1061	22.0615	22.035	22.0195	22.0105	22.0055	22.0026	22.001	22.0001	21.9996	21.9993	21.999	21.9987	21.9982	21.9976	21.9965	21.995	21.9927	21.9892	21.9843	21.9775	21.9682	21.956	21.9403	21.9208	21.8971	
52.8519	45.6847	39.7707	35.0278	31.3321	28.5336	26.4732	24.9968	23.9661	23.2643	22.7976	22.4939	22.3005	22.1796	22.1055	22.0608	22.0343	22.0189	22.0099	22.0049	22.002	22.0004	21.9995	21.999	21.9986	21.9984	21.998	21.9976	21.9969	21.9959	21.9944	21.9921	21.9886	21.9837	21.9769	21.9676	21.9554	21.9397	21.9202	21.8965	
52.8504	45.6832	39.7692	35.0264	31.3307	28.5323	26.4719	24.9955	23.965	23.2632	22.7964	22.4928	22.2994	22.1786	22.1045	22.0598	22.0333	22.0178	22.0089	22.0038	22.001	21.9994	21.9985	21.998	21.9976	21.9973	21.997	21.9966	21.9959	21.9949	21.9934	21.991	21.9876	21.9827	21.9759	21.9666	21.9544	21.9387	21.9192	21.8955	
52.8478	45.6806	39.7667	35.0239	31.3284	28.53	26.4697	24.9935	23.963	23.2613	22.7946	22.491	22.2976	22.1768	22.1028	22.0581	22.0316	22.0161	22.0072	22.0021	21.9993	21.9977	21.9968	21.9963	21.9959	21.9956	21.9953	21.9949	21.9942	21.9932	21.9917	21.9894	21.9859	21.9811	21.9742	21.965	21.9528	21.9371	21.9176	21.8939	
52.8435	45.6764	39.7625	35.0199	31.3245	28.5263	26.4662	24.9901	23.9597	23.2582	22.7916	22.4881	22.2947	22.174	22.0999	22.0553	22.0288	22.0134	22.0044	21.9994	21.9965	21.9949	21.994	21.9935	21.9932	21.9929	21.9926	21.9921	21.9915	21.9905	21.9889	21.9866	21.9832	21.9783	21.9715	21.9623	21.9501	21.9344	21.9149	21.8912	
52.8365	45.6694	39.7557	35.0133	31.3181	28.5203	26.4604	24.9846	23.9545	23.2532	22.7867	22.4834	22.2901	22.1694	22.0954	22.0508	22.0244	22.0089	22	21.995	21.9921	21.9905	21.9896	21.9891	21.9888	21.9885	21.9882	21.9877	21.9871	21.9861	21.9845	21.9822	21.9788	21.974	21.9672	21.958	21.9458	21.9301	21.9106	21.887	
52.8251	45.6581	39.7446	35.0026	31.308	28.5106	26.4513	24.976	23.9463	23.2453	22.7792	22.476	22.2829	22.1623	22.0884	22.0438	22.0174	22.002	21.9931	21.988	21.9852	21.9836	21.9827	21.9822	21.9818	21.9816	21.9813	21.9808	21.9802	21.9792	21.9777	21.9754	21.972	21.9672	21.9604	21.9512	21.9391	21.9234	21.904	21.8804	
52.8069	45.64	39.7271	34.9858	31.292	28.4956	26.4372	24.9627	23.9337	23.2332	22.7675	22.4647	22.2718	22.1514	22.0776	22.0331	22.0067	21.9913	21.9824	21.9774	21.9746	21.973	21.9721	21.9716	21.9712	21.971	21.9707	21.9702	21.9696	21.9686	21.9671	21.9648	21.9615	21.9567	21.95	21.9408	21.9287	21.9132	21.8937	21.8702	
52.7783	45.6117	39.6996	34.9596	31.2673	28.4725	26.4157	24.9425	23.9147	23.2151	22.7501	22.4477	22.2552	22.1351	22.0614	22.017	21.9907	21.9753	21.9665	21.9615	21.9586	21.9571	21.9562	21.9557	21.9553	21.9551	21.9547	21.9543	21.9537	21.9527	21.9512	21.949	21.9457	21.9409	21.9343	21.9252	21.9132	21.8978	21.8784	21.8549	
52.7342	45.5682	39.6575	34.9197	31.23	28.4379	26.3836	24.9127	23.8866	23.1885	22.7245	22.4229	22.2309	22.1111	22.0377	21.9935	21.9672	21.9519	21.9431	21.9381	21.9353	21.9337	21.9329	21.9323	21.932	21.9317	21.9314	21.931	21.9304	21.9295	21.928	21.9258	21.9225	21.9179	21.9113	21.9024	21.8905	21.8752	21.856	21.8325	
52.6674	45.5023	39.5942	34.8601	31.1748	28.3872	26.337	24.8695	23.8463	23.1503	22.6879	22.3875	22.1963	22.077	22.0039	21.9598	21.9337	21.9185	21.9098	21.9048	21.902	21.9004	21.8995	21.899	21.8987	21.8984	21.8981	21.8977	21.8971	21.8962	21.8948	21.8926	21.8895	21.8849	21.8785	21.8697	21.8581	21.843	21.8239	21.8007	
52.5676	45.4041	39.5004	34.7728	31.0949	28.3146	26.2709	24.8089	23.7899	23.0971	22.637	22.3382	22.1481	22.0294	21.9568	21.9131	21.8872	21.872	21.8633	21.8584	21.8556	21.8541	21.8532	21.8527	21.8524	21.8521	21.8518	21.8514	21.8508	21.8499	21.8485	21.8465	21.8434	21.839	21.8328	21.8243	21.813	21.7982	21.7795	21.7564	
52.4207	45.26	39.3642	34.6477	30.982	28.2133	26.1797	24.7259	23.7132	23.025	22.5682	22.2715	22.0829	21.9652	21.8932	21.8498	21.8241	21.8092	21.8005	21.7956	21.7929	21.7913	21.7905	21.79	21.7897	21.7894	21.7891	21.7888	21.7882	21.7873	21.786	21.784	21.781	21.7768	21.7708	21.7627	21.7519	21.7377	21.7195	21.6967	
52.2072	45.0517	39.1698	34.4721	30.8263	28.0758	26.0575	24.6156	23.6118	22.93	22.4775	22.1839	21.9972	21.8808	21.8095	21.7667	21.7413	21.7265	21.718	21.7131	21.7104	21.7089	21.708	21.7075	21.7072	21.707	21.7067	21.7063	21.7058	21.7049	21.7036	21.7017	21.6989	21.6948	21.6892	21.6815	21.6714	21.6582	21.6409	21.6188	
51.8992	44.7535	38.8969	34.2317	30.6178	27.8949	25.8985	24.4733	23.4817	22.8084	22.3618	22.072	21.8879	21.7731	21.7028	21.6605	21.6355	21.6209	21.6125	21.6078	21.6051	21.6036	21.6028	21.6023	21.602	21.6017	21.6015	21.6011	21.6006	21.5997	21.5985	21.5966	21.5939	21.5901	21.5847	21.5776	21.5683	21.5564	21.5415	21.5203	
51.4543	44.3283	38.5222	33.9124	30.3474	27.6641	25.6981	24.2954	23.3197	22.6575	22.2183	21.9334	21.7524	21.6396	21.5705	21.529	21.5044	21.4901	21.4818	21.4772	21.4745	21.4731	21.4722	21.4718	21.4715	21.4712	21.471	21.4706	21.4701	21.4693	21.4681	21.4663	21.4637	21.46	21.4549	21.4482	21.4396	21.4292	21.4175	21.4054	
50.7808	43.7298	38.0264	33.504	30.009	27.3795	25.4535	24.0796	23.124	22.4755	22.0456	21.7666	21.5894	21.4789	21.4114	21.3707	21.3467	21.3326	21.3245	21.32	21.3174	21.316	21.3152	21.3147	21.3144	21.3142	21.3139	21.3136	21.3131	21.3123	21.3111	21.3094	21.3068	21.3033	21.2984	21.2919	21.2837	21.274	21.2641	21.2604	
